교차로번호,교차로명,연동교차로코드,구코드,지번,계량기번호,도로구분,경도,위도
5569,대우한강베네시티(연등),5378,740,362-3 대,-,001,127.12624590496016,37.54073171616521
5570,대림우성아파트(연등),1635,590,551-8도,-,001,126.9114914472932,37.495429404383344
5571,기상청입구(연등),1633,560,4143 대,-,001,126.91638023605744,37.49697630171741
5572,유니골프클럽(연등),5398,440,-,-,002,126.92156723885252,37.54516703990023
5573,번동파출소,4186,290,311-23도,-,001,127.0478357472474,37.623176030203034
5574,월곡3동삼성래미안(연등)2,3665,290,-,-,002,127.03588065283806,37.60927690273746
5575,롯데캐슬헤론(연등),5457,650,1128도,-,002,126.98522937737552,37.49756389783524
5576,성북초교후문,0,290,2-12대,-,001,126.99920343176309,37.594192711745855
5577,응암푸르지오,-,380,-,-,002,126.92529918648226,37.59823104738392
5578,훼미리약국(연등),1545,530,253-129학,-,002,126.8486937889877,37.502397952873544
5579,광진교남단(연등),5377,740,333-9대,-,001,127.12300915561921,37.54172258696436
5580,신내진로아파트(연등)2,3257,260,718-1 잡,-,002,127.09377260014651,37.61541946927724
5581,서강한진해모로아파트(연등),5438,440,444 대,-,001,126.92856588336694,37.54562580268564
5582,홍은IC진입로(연등),861,410,-,-,001,126.94802293323318,37.594001446359364
7499,포이초교,-,680,656 대,-,002,127.05297527866387,37.47536290514872
5584,대원주유소(연등),1576,530,-,-,001,126.85648012762704,37.486001285128715
5585,방패교육대,-,380,329-7전,-,001,126.93754498909503,37.64790742073422
5586,마포자이아파트(연등),1888,440,139-48대,-,002,126.9455530873662,37.54449528374967
5587,가산동한국훼스토(연등),5507,540,-,-,002,126.88076877929308,37.48227098613117
5588,세종대로사거리(연등)1,535,110,-,-,001,126.97566307214805,37.57011503119886
5589,서울경찰청,711,110,-,-,002,126.97271391098707,37.57406702738445
5591,삼성아파트앞,5496,110,-,-,001,126.9783767138494,37.611134016686435
5592,신도림미래사랑시티(연등),5517,530,-,-,002,126.88699512309798,37.50942278149515
5593,신당초교후문(연등),3918,140,230-3대,-,002,127.02431799592391,37.56410825662312
5594,국립극장앞(연등)1,650,140,-,-,001,127.00104703044285,37.55159432851648
5595,국립극장앞(연등)2,650,140,-,-,001,127.00168434723777,37.552088300752345
5596,퇴계로4가(연등),624,140,-,-,001,126.99844412050857,37.56300607716828
5597,신용산초교(연등)1,2677,170,-,-,002,126.97452453399579,37.51972721824059
5598,신용산아파트(연등)2,2674,170,-,-,002,126.96870764714504,37.521321570603135
5599,신용산아파트,2674,170,-,-,002,126.9696287500497,37.52119824285487
5600,철도정비창(연등)2,2664,170,-,-,002,126.95690713039987,37.532547095555366
5601,법원후문(연등),1043,650,-,-,001,127.0130026277359,37.49673516280329
5602,송파경찰서(연등)2,2110,710,-,-,001,127.12921459171716,37.501266801424165
5603,둔촌동역(연등),2205,740,-,-,002,127.13521600014808,37.52919046230086
5604,문정1동주민센터(연등)2,2308,710,134-19도,-,002,127.12517633491757,37.490934065953944
5605,천호삼성아파트(연등),2303,740,-,-,002,127.13616584809637,37.539058091883476
5606,양천빌딩,3883,470,-,-,002,126.83827760271143,37.51672873755088
5607,백련산파크자이101동,0,380,220-4대,-,002,126.92128464506558,37.59339587168088
5608,대방대림아파트(연등),1628,590,-,-,002,126.92526604984458,37.508812890242346
5609,구로디지털단지역(연등),1314,530,1119도,-,002,126.90180318613717,37.48475340187154
5610,양남사거리(연등),102,560,15-1 대,-,001,126.88778464730902,37.522608459989
5611,거리공원입구,1428,530,646 대,-,001,126.88548787440541,37.5070606596483
6664,서대문소방서(경보),742,410,-,-,001,126.93473533763034,37.57168150445679
6665,장원고시원(경보),-,410,20-5 도,-,002,126.96383193064287,37.56446433583808
6669,신연중(연등),-,410,-,-,002,126.93912069315144,37.583903448000726
6679,동부센트레빌아파트입구1(경보),-,410,-,-,001,126.96355301204856,37.56693868016456
6684,서울여자간호대입구(연등),-,410,-,-,001,126.94877247347736,37.59552504885146
6698,증미역(연등)2,2887,500,-,-,002,126.86318147678385,37.55580496798941
6701,목동아파트304동앞(경보),-,470,-,-,002,126.87444520902429,37.535973290538266
6702,목동아파트3단지입구,-,470,758-3학,-,001,126.86981159360714,37.53405464168512
6705,화곡고등학교,-,500,710-43대,-,002,126.83256258990272,37.54845319043631
6707,영일어린이공원,-,560,-,-,002,126.90454772616712,37.51006570531541
6714,삼성동센트럴아이파크(연등)1,-,680,53-2 대,-,001,127.05176910399229,37.515964684088814
6717,잠실파크리오107동(연등),5952,710,17-1 학,-,001,127.10449743302306,37.51992468786549
6725,남부고용노동지청앞(연등)1,4946,560,-,-,002,126.88842627502044,37.52528429741423
6731,천왕연지타운1단지(연등),6730,530,-,-,002,126.83967184234153,37.487931077470236
6732,번영기업,-,530,-,-,001,126.84321010592323,37.48262552027663
6737,길훈아파트앞(경보),-,470,-,-,002,126.8316067470761,37.523865784147226
6739,양천구청(연등),3811,470,320-2도,-,001,126.8673675932315,37.516800766165844
6742,목동아파트1407동앞(경보),-,470,296-42도,-,002,126.87145121650154,37.51655666399057
6743,신강초교(경보2),-,470,-,-,002,126.84204868751738,37.52559752212417
6744,지향초교입구(경보),-,470,-,-,002,126.83847898799507,37.51252293177164
6746,정목초교진입로(경보),-,470,-,-,002,126.86917702294608,37.5366721566053
6748,목동부영그린타운(연등)2,3826,470,-,-,001,126.88072653567578,37.53570948057912
6750,방송회관(연등),259,470,-,-,001,126.87102118097337,37.526610680448464
6752,오류1철도건널목(경보),-,530,-,-,001,126.83557411599183,37.48885279385902
6764,반포IC하단,-,650,731-22대,-,001,127.0192494221213,37.50281509080497
6767,코엑스서문(연등),2067,680,159 대,-,001,127.05795556553039,37.510487515102355
6770,오목교위(경보),-,470,-,-,001,126.87813321499607,37.524185068830135
6771,목1219동,-,470,327-3도,-,002,126.86344161204252,37.51311978465998
6775,광문고교(연등),2238,740,-,-,001,127.15680987421986,37.55964536162888
6780,양천도서관(연등)1,3834,470,903-6도,-,001,126.87550415986428,37.53319142472803
6667,경기대학교후문(경보),-,410,-,-,002,126.96152083131878,37.564009243424145
6668,경기학원(경보),-,410,261 대,-,002,126.9620971021767,37.563065708445265
6672,홍은중앙로8길(경보),-,410,11-542대,-,002,126.94770321612252,37.599128163719136
6675,남양아파트앞(경보),-,410,산11-1임,-,002,126.93833597517394,37.58929137904666
6689,공항시장(연등),3011,500,598-66대,-,002,126.81124859409093,37.56437915849813
6711,잠실3사거리(연등),482,710,-,-,001,127.0922774633836,37.512573472548986
6716,코스트코(연등),1160,650,-,-,001,127.03551363055385,37.463233683497116
6718,초이주유소,-,740,188공,-,001,127.16702732527597,37.544370418729834
6724,둔치주차장(연등)1,1909,560,-,-,001,126.9125181550456,37.534029324337354
6757,구로1교(연등),1477,530,-,-,001,126.89746369073146,37.487313259793325
6772,계남초교(연등),1952,470,-,-,002,126.86002655969622,37.511789360866686
6779,탑성마을(연등),-,650,-,-,001,127.05430714256825,37.459762284794685
6781,북가좌삼거리(연등),364,410,-,-,001,126.90721617477861,37.57544522462178
6674,홍은교(경보),-,410,285-23대,-,001,126.94763526241653,37.594100344161546
6697,문래LG아파트정문(연등),2612,560,-,-,001,126.8980830413423,37.51695360408204
6712,복정역(연등),2087,710,626-2답,-,001,127.1276521163011,37.47075906715817
6721,숯내교동측(연등),6112,710,387-1전,-,001,127.11642299282363,37.47928412727701
6722,한남대교남단(연등)1,1690,680,414 대,-,001,127.0191193781354,37.522454946854964
6723,도림고가밑(연등),2615,560,34-1도,-,001,126.8992358231771,37.511251360140264
6730,천왕연지타운1단지,-,530,-,-,001,126.83962594722401,37.48750617334668
6733,하늘숲유치원앞,-,530,-,-,001,126.84244477424038,37.48414296833244
6765,영동중학교,-,650,-,-,001,127.0254989282074,37.46494731635247
6784,짜장궁,-,300,228-44도,-,001,127.02894682164624,37.61657380169357
6687,양천도서관(연등)2,3834,470,-,-,001,126.87684497242088,37.533811170898616
6690,방화2단지(연등)1,2898,500,123잡,-,001,126.8204934414678,37.57394074568263
6691,계남공원(연등),1967,470,-,-,002,126.858999974193,37.510287601821126
6692,감일동,-,710,-,-,-,127.1480040121377,37.50482194831302
6693,삼성129동앞,-,710,-,-,001,127.0959590519757,37.50679960269719
6699,등원초교후문,-,500,709-11도,-,002,126.85047194341792,37.56034192489367
6703,신정역2 3번출구,-,470,1057도,-,001,126.85768357191456,37.52523388984616
6728,문래동현대3차아파트(경보),-,560,-,-,002,126.88413545667484,37.51670842819866
6738,양평교하부,-,470,501천,-,001,126.88491574072705,37.53888575444455
6741,신월감나무식당앞(경보),-,470,-,-,002,126.83601195376883,37.52795029931535
6745,신서초교정문(연등)2,3958,470,-,-,002,126.86307853344299,37.52050521332636
6753,항리3철도건널목(경보),-,530,-,-,001,126.81922612630727,37.47695203130812
6769,목동운동장북문(경보),-,470,-,-,001,126.88196446986787,37.53185336048891
6773,강동구청(연등)1,2298,740,-,-,001,127.12183664670084,37.53042487448002
6783,솔샘시장(연등),5404,300,752-4대,-,001,127.01933071485438,37.61986700716581
6660,북아현로14길,-,410,1-320대,-,002,126.95546837463449,37.56260310373953
6661,경남아파트101동,-,410,1-63대,-,002,126.95593385520483,37.56121217068176
6662,e편한세상신촌401동(연등)1,-,410,3-217대,-,002,126.95661255589725,37.55934443643491
6671,인왕산힐스테이트(경보),-,410,산1-1임,-,001,126.95018452738447,37.58624744192331
6676,홍은교회(경보),-,410,455대,-,002,126.94482613249544,37.593743464820946
6677,이화여대입구1(경보),-,410,-,-,002,126.94576576376988,37.558061657402405
6678,동부센트레빌아파트입구2(경보),-,410,192-1도,-,002,126.96213941255797,37.56667014506656
6681,독립문교차로1(경보),-,110,-,-,001,126.96022068469436,37.5726037271331
6682,안산초교앞(경보),-,410,산1-1임,-,001,126.95262261387924,37.57954475573205
6683,안산초교2(경보),-,410,산1-1임,-,001,126.95276167882717,37.57979668600468
6686,DMC두산위브아파트(연등),851,410,742-8대,-,001,126.91522353896808,37.58085579014511
6694,경인고속입구(경보)1,513,560,-,-,001,126.89159743146509,37.530064411246705
6715,삼성동센트럴아이파크(연등),1834,680,111-44 도,-,001,127.05158254209337,37.516285775657146
6704,월촌중(연등),-,470,929대,-,001,126.88118289243256,37.53754962376173
6709,신서초교후문,-,470,1011-1대,-,002,126.86137482122638,37.5203605317665
6719,대림역(연등),1463,530,-,-,001,126.89516853380432,37.49183542723748
6720,KEB하나은행방배동(연등),1008,650,141-46대,-,001,126.99543188507543,37.48499449691608
6727,우장산휴먼빌아파트,-,500,산60-1공,-,002,126.8433357812988,37.54748841008534
6729,GS홈쇼핑(경보),-,560,-,-,001,126.8905374433462,37.52093264760347
6735,구로디지털단지입구(연등),643,530,-,-,001,126.90027163572016,37.482998257696316
6747,강서초교(연등)2,3974,470,-,-,001,126.84416116643838,37.522495785954526
5915,관악봉성교회,-,620,1717-11 도,-,002,126.95904584933014,37.48634469584403
6754,신트리공원(경보),-,470,-,-,001,126.85626419259059,37.5131592557315
6755,목동로데오(경보),-,470,-,-,002,126.86072907466178,37.52859799240574
6758,사당구립도서관앞,-,590,산32-61임,-,002,126.96718682851183,37.48418753718915
6768,한남대교남단동측,-,680,386 천,-,001,127.01680373484939,37.523555335255
6776,덕수펠리체빌라(경보),-,470,-,-,002,126.83324179410096,37.538374506926125
6778,광진교,-,740,263-1도,-,001,127.12037068374752,37.542578056263764
6782,새일호자동차공업사,-,200,231-1장,-,001,127.05964464141837,37.53533231201356
6663,이화여대입구(경보),-,410,16-6철,-,002,126.94584979052114,37.55734822896159
6666,경기대학교정문(경보),-,410,27-1대,-,002,126.96277799240782,37.56471014059648
6670,홍제2동주민센터(경보),-,410,산10-9임,-,001,126.94940774446705,37.585914702377664
6673,홍전교(경보),-,410,-,-,002,126.94681791794483,37.59554293300135
6680,독립문교차로2(경보),-,410,-,-,001,126.96021601296081,37.57181161693691
6685,홍전교2(경보),-,410,11-419대,-,002,126.94649278406234,37.59614976958561
6688,신서초교정문(연등)1,3958,470,-,-,002,126.86241077628313,37.52087955013183
6695,청운벽산빌리지,-,110,-,-,001,126.9697274760136,37.59094075216319
6700,서정초교삼거리,-,470,-,-,002,126.86856153358897,37.52397437737125
6710,양천구청역(연등)3,4563,470,328-4도,-,001,126.86765701376862,37.513325111799794
6713,은평어울림1019동앞,-,380,-,-,001,126.91528400505192,37.64455081432428
6726,문래현대6차아파트앞,-,560,43-1도,-,002,126.8845756188632,37.51874451646904
6734,대정주류유통기업앞(경보),-,530,-,-,002,126.84737732973447,37.48228891729687
6736,신정두산위브101동앞,-,470,1049 대,-,002,126.84473226457783,37.519372721895415
6762,잠수교남단(연등),6074,650,-,-,001,126.99764140995302,37.5122939712702
6774,강동구청(연등)2,2298,740,-,-,001,127.12406647836039,37.52938585947368
7095,보석빌딩(연등),1778,680,180-24전,-,001,127.04507511231117,37.48417501617397
7245,하늬중학교(연등),7244,500,953답,-,001,126.82038499468284,37.55927381090215
7246,무지개아파트(연등)1,1109,650,1336대,-,001,127.02748275541347,37.48830550361382
7249,수서6단지605동,-,680,85-4 천,-,001,127.10587977160678,37.48640432883233
7250,수서6단지605동(연등),7249,680,247-8 도,-,001,127.1051391026911,37.48645755503426
7254,재활용알뜰장(연등),2184,710,162학,-,001,127.1379817900258,37.49436400732733
7260,강남한양수자인426동앞,-,680,173-1구,-,001,127.11309843985192,37.473699638960206
7729,녹천교동측(연등),-,350,767-1대,-,001,127.05835199291579,37.6453247713192
7738,세검정(연등),-,110,179-1종,-,001,126.95760538484829,37.59965656599102
6847,쌍문1동마을마당,-,320,524-101도,-,002,127.01601736976136,37.654658623774154
7886,마곡레포츠센터,-,500,76-1 답,-,-,126.83260359599863,37.572125320357344
7897,송파푸르지오시티(경보),-,710,320-1답,-,001,127.12141010256236,37.480317094153776
7646,홍은사거리(경보),-,410,444-1대,-,001,126.94097268798626,37.591517620307826
7664,삼성아파트(경보),-,710,146-9대,-,001,127.13973612828897,37.49613360418392
7669,엘스아파트141동 앞(경보),-,710,1-2천,-,001,127.0830111617622,37.516229883133484
7670,오벨리스크(경보),-,710,341-2구,-,001,127.1199496283083,37.47975645317369
7671,올림픽공원R(경보),-,710,88-2 대,-,-,127.12859351647415,37.51190543396007
7677,장지교(경보),-,710,842 대,-,001,127.12783368284045,37.47645249688673
7684,강일지구11단지(경보),-,740,-,-,001,127.17963197773517,37.56276839398222
7691,초이동(경보),-,740,198전,-,-,127.16209223776053,37.54225028631332
7701,성내2치안센터(경보),-,740,57-12대,-,002,127.12449544402742,37.535047324193435
7703,성내중학교(경보),-,740,502-11대,-,002,127.13054200483973,37.52922000384994
7040,대륭테크노17차(연등)1,-,540,336-22대,-,001,126.88671207849673,37.468834738882556
6796,신내우디안220동,-,260,230-8 과,-,001,127.11233707755163,37.61610498630257
7757,조선호텔앞(연등),5257,140,63대,-,001,126.9797303290471,37.56367156688938
6807,고척교서단,-,530,60-10임,-,001,126.86887263468194,37.499534196925644
6790,은광교회,-,290,산28-6 공,-,001,127.04303680534325,37.618002208949505
6837,양천구청옆(경보),-,470,314대,-,002,126.86682830923307,37.51753410262935
6840,양화교밑(연등),4488,470,10-8천,-,001,126.87930341002995,37.5469018749456
7024,푸르지오시티(연등)2,6930,680,산12-1임,-,001,127.10446307415056,37.47496380805309
7027,강동도서관(연등)1,2316,740,95-3도,-,002,127.14629336627266,37.538392308729485
7594,상원중(연등)2,-,350,995대,-,002,127.05851691701535,37.67093508287547
7034,에쓰오일(연등),1876,540,893-1 공,-,001,126.90336068318892,37.45009922548312
7042,온곡초교(연등)1,4377,350,산145-10임,-,001,127.06667816799326,37.66750504332028
7595,다산교(청계7가)(연등)1？,-,-,-,-,-,126.86234598620592,37.65335450295869
7596,금남시장(연등)1,-,200,759-1 도,-,001,127.02200705228158,37.54822568556077
7598,광운대입구(연등),-,290,466 학,-,-,127.05661316596036,37.61695281371944
7618,독립문삼호아파트(연등),-,410,82 대,-,001,126.95897823258898,37.57162225337424
7630,무교동사거리(연등),-,110,188 대,-,002,126.97929776242702,37.56927782468331
7640,505동앞,-,710,-,-,001,127.09157180342561,37.51453034425183
7759,창전삼거리(연등)2,-,440,56-92대,-,001,126.93300146334307,37.55099025734196
7768,난향새마을금고앞,-,620,655-29대,-,001,126.91993273541178,37.4656902523847
7769,레이크빌빌딩,-,710,30-6대,-,001,127.10557722739543,37.507048410204995
7644,홍은교회1(경보),-,410,455대,-,002,126.94485688672896,37.593489983750125
6829,디지털미디어시티(연등),5324,440,1049철,-,001,126.8916635021018,37.57931981661586
6833,신정네거리역(연등)2,104,470,967-18대,-,001,126.85289382807134,37.52022713864613
6855,월계꿈의숲SK뷰(경보),-,350,산117-1임,-,002,127.0525245583484,37.62212283523328
6994,서울대교수아파트(연등)2,1306,620,738-52천,-,001,126.95776267797226,37.46676597603821
7005,박미삼거리(연등)2,266,540,897-3대,-,001,126.90383982158072,37.448688905645405
7008,국민은행남성(연등)1,1013,590,169-8대,-,001,126.97090595892459,37.48477542320185
7010,세종마을음식문화거리(경보),-,110,63-1대,-,002,126.96928127010433,37.577110619360376
7022,자곡래미안(연등),6929,680,산39-3임,-,001,127.09462537512309,37.47208717580318
7032,조원아파트사거리(연등),1383,620,696-50대,-,001,126.90850696759699,37.48372429272742
7046,용강동(연등),919,440,660대,-,002,126.9427134758103,37.541925216319996
7050,굴다리입구(연등),756,410,134 학,-,001,126.94040264113767,37.55994460751304
7052,반포힐스테이트(연등),5926,650,18-1 대,-,001,126.99659709030414,37.50003691648994
7064,서울놀이마당앞(연등)1,2009,710,27대,-,001,127.09660398500662,37.51005208393793
7071,당산한양아파트(연등),2594,560,10-21도,-,001,126.90253799860616,37.52534087086752
7082,마포푸르지오212동앞(연등),6861,440,790 도,-,001,126.95376431134767,37.553940040930485
7087,삼성본관,-,140,5-5도,-,001,126.97633419388534,37.56248367939026
7098,미사강변5단지,-,740,-,-,001,127.17932083201183,37.567849908487666
7100,마곡유치원,-,500,734-7 도,-,002,126.81827293788692,37.569069659194035
7102,구로자원순환센터,-,530,산23-2임,-,001,126.82702294040196,37.48331164269601
7107,묘곡초교(연등)1,2237,740,629-7대,-,002,127.15244595143703,37.55886013263809
7108,묘곡초교(연등)2,2237,740,565임,-,001,127.15141064157135,37.56024894045043
7110,공진중(연등)1,2976,500,1469-3도,-,001,126.84983619567289,37.56583436555042
7111,마곡2단지,-,500,876 대,-,002,126.82080445081439,37.5687784814044
7115,구반포치안센터,-,650,2-1 대,-,002,126.99454610660591,37.504255608268686
7116,두무개삼거리(연등)1,134,170,139 도,-,001,127.00673659836336,37.53038626757653
7117,두무개삼거리(연등)2,134,170,139 도,-,001,127.00734605463593,37.53025542833182
7121,을지로4가(연등)4,367,140,189-8대,-,001,126.99750130476521,37.56660925123852
7122,경인빌딩,-,500,943-5도,-,002,126.86015138703827,37.531991139254075
7124,레이크호텔(연등)2,5304,710,32공,-,001,127.10269604388179,37.50788478784204
7131,봉천동아아파트(연등),1245,620,126-20대,-,001,126.95432417161547,37.490290017652256
7135,대창빌딩(연등),5406,500,1195-2 유,-,001,126.8165417956494,37.55392181463632
7139,기아대교앞(연등),667,540,954-32대,-,001,126.9031834867314,37.438238918627526
7140,상도래미안328동(연등),5407,590,431 대,-,001,126.95312555829084,37.497886010268545
7142,강동도서관(연등)2,2316,740,102도,-,001,127.1457756858176,37.536696365731764
7145,신월보람아파트(연등),4534,470,359-121 도,-,002,126.83662672462808,37.52996374767562
7149,마천금호어울림1차(연등),2169,710,204 천,-,002,127.15409384572241,37.49674616993767
7150,천일중(연등),2320,740,288-6대,-,001,127.12744046716057,37.545254809207805
7152,수궁동성당(연등)1,4484,530,182-10 대,-,-,126.83029934347205,37.49543576591597
7155,마곡중학교(연등),6885,500,890 대,-,001,126.82176973605104,37.56720059067259
7156,송파성광중앙교회,5682,710,190도,-,001,127.09680302691099,37.50008842990877
7161,독산한신아파트(연등),1415,540,1089학,-,001,126.88732143890445,37.45659932188082
7165,스타밸리(연등),5467,540,121-50도,-,001,126.88598225958961,37.48049333524798
7166,크레송앞(연등)1,5491,540,481-16도,-,002,126.87740970845105,37.483613421000086
7178,샘터근린공원(연등),5996,740,99-2천,-,-,127.15870541659834,37.56301165830622
7181,제이타워웨딩(연등)1,1310,620,533도,-,001,126.910993383976,37.48121108782581
7186,올림픽공원북2문(연등)2,2203,740,434-36대,-,002,127.12917948549752,37.52465976791891
7188,강동경찰서앞(연등)2,2739,740,520-11대,-,001,127.12704483656425,37.52805111864281
7189,나이아가라호텔(연등)1,174,500,163-5대,-,001,126.87916035405108,37.5488861793749
7195,개봉역앞(연등)1,4474,530,178-13대,-,001,126.85806983359109,37.49353415561308
7198,목양침례교회(연등),6939,650,342-3답,-,-,127.05916511607177,37.45350981364994
7587,양천구청역(연등)4,-,470,327-2도,-,001,126.86578116994562,37.512683319540685
7600,당고개입구오거리(연등),-,350,95-377천,-,001,127.07542954612462,37.662766205825875
7601,청계8가(연등)1,-,140,96-11도,-,001,127.02339676413918,37.571448155196585
7604,종로4가(연등)3,-,110,18-3도,-,001,126.99706470150441,37.57069140042135
7605,광교(연등),-,140,64대,-,001,126.98274152176205,37.56870166022397
7616,성복교회(연등)2,-,230,727-24천,-,001,127.07681598715259,37.571741761660675
6804,황외과삼거리(연등),5332,500,662-20도,-,002,126.83673080029943,37.532652915034376
6858,생태공원삼거리,-,710,584도,-,001,127.12265448613694,37.526286508725505
7009,조원초교(연등),5316,620,702-9천,-,001,126.91022709433052,37.4839868822089
7020,자곡사거리(연등),2001,680,340답,-,001,127.10527593204854,37.475235505031016
7025,역삼세무서(연등)2,1744,680,726-10 대,-,-,127.03813174742112,37.49550901583433
7036,구로세관앞(연등),-,540,60-25 장,-,001,126.8848729780328,37.47295832590447
7059,서울의숲입구(연등)2,-,200,668-47대,-,001,127.04281595393397,37.5438878318722
7061,은평롯데몰(연등),6024,380,64-8답,-,002,126.91948121275814,37.63911611214783
7089,예성유토피아앞,-,530,1081-11잡,-,001,126.89942413575203,37.48600658577325
7295,신한은행방학(연등),4395,320,726-83 도,-,001,127.03613563689402,37.6627403070101
7296,안암오거리(연등)4,191,230,102-31도,-,001,127.02859280188358,37.58203953050418
7297,연가교(연등),54,410,206-12 도,-,001,126.92060231654263,37.572914365847225
7299,염광여상(연등),3967,350,556대,-,001,127.05269122307844,37.62622893343108
7312,청계문화회관(연등),5697,200,792 대,-,002,127.03582450332684,37.571802665962565
7324,옥수파크힐스111동앞,-,200,309-61 공,-,001,127.01272196085965,37.54864452448645
7405,금호고교,-,200,128-1대,-,001,127.02267108532348,37.553281959770565
7409,구파발역(연등),-,380,62-7전,-,001,126.9188000959096,37.63734927307079
7417,청계산SH710동앞(연등),-,650,347-1 전,-,001,127.0561590355297,37.4480757252427
7420,항동지구,-,530,81-1 공,-,001,126.82244443330573,37.47979899434765
7453,H비즈니스파크,-,710,150대,-,001,127.11596447250906,37.48463336614664
7459,공항고등학교,-,500,863-1대,-,001,126.81937275922263,37.57019876994325
7460,신림고,-,620,1707공,-,001,126.91781724352349,37.47805776673196
7464,신도림우성아파트(연등)3,-,530,12-1도,-,001,126.88595446097433,37.51285739950439
7725,광진우체국(연등),-,210,209-50대,-,001,127.09067500661683,37.538075449690524
7727,길음역(연등)1,-,290,997대,-,001,127.02488710425553,37.60465261255494
7731,도봉세무서(연등),-,300,228-44도,-,001,127.02906403785369,37.61898980716042
7735,성신여대입구역(연등)2,-,290,213-1대,-,002,127.0166241954695,37.592038639326255
7736,숭인시장(연등),-,300,860-128 도,-,001,127.0300690366176,37.61323236058523
7739,안암오거리(연등)1,-,290,1-10도,-,001,127.02954137243528,37.58308768708995
7745,이문우체국(연등),-,230,256-231대,-,001,127.06194632496016,37.59981340144527
7747,후암삼거리(연등),-,170,205-4공,-,001,126.97653783004141,37.552977568036695
7751,내곡중학교,-,650,456-1전,-,002,127.05411793251197,37.451778260652056
7752,압구정현대1차아파트(경보),-,680,372천,-,001,127.02711123072096,37.532160064494114
6803,백경한의원(연등),-,470,967-6대,-,001,126.8347216233039,37.52051572370094
6805,방화3동성당(연등)2,-,500,85잡,-,001,126.81999859044369,37.57590071786021
6826,청암고교(연등),3650,350,370도,-,001,127.07356177432916,37.65242694367194
7084,아크로리버파크입구,-,650,115-2제,-,002,126.99374203960025,37.50536388462369
7128,문창초교(연등),1688,590,632-57대,-,001,126.91279185597323,37.48755285353177
7138,여의도광장(연등),1902,560,2 공,-,001,126.92633746824684,37.526492335216865
7147,마천청소년센터(연등),2172,710,211-83 천,-,002,127.1561372360893,37.492872890385534
7151,천호중(연등),2326,740,18-18대,-,002,127.13846102906335,37.54578501852522
7162,말미사거리(연등),140,540,1013-8대,-,001,126.89861295849076,37.46650647734118
7176,현대시장입구(연등)3,1226,620,888-15대,-,-,126.94634037389626,37.482269856862466
7179,여의나루역(연등),595,560,3도,-,002,126.93159561638896,37.526269784901274
7187,장지동주민센터앞(연등),4782,710,2-5철,-,001,127.13257596558647,37.48727353969208
7190,나이아가라호텔(연등)2,174,500,163-7제,-,001,126.8780699624361,37.5489637527351
7192,지식산업센터,1393,540,371-17장,-,001,126.88135190493301,37.47474387248816
7202,영등포소방서(연등)1,5934,560,7-1도,-,001,126.90345240774668,37.51825401884488
7204,구로세무서(연등),2597,560,442 대,-,001,126.9023421494423,37.51493966804788
7209,대림1동새마을금고(연등)1,1482,560,906-35도,-,001,126.90486920886283,37.493860249978646
7211,거리공원입구오거리(연등)3,454,560,641-2제,-,001,126.89341083026787,37.50217269241469
7212,한미은행양재(연등),5282,650,958-20 도,-,001,127.03291405427083,37.486825849411005
7214,신동초교정문(연등),1066,650,52대,-,001,127.01283296807132,37.51579446406905
7216,롯데캐슬갤럭시1차아파트(연등)2,3445,650,406 대,-,002,127.01689016273967,37.52114516125162
7217,방원중학교(연등),3000,500,816대,-,001,126.80964436235688,37.57626551341974
7218,개화육갑문(연등),6348,500,3-3천,-,-,126.81979023416984,37.5847227030719
7219,반원초교(연등),4670,650,71-10학,-,002,127.00426069876322,37.50884311827223
7221,둔치주차장(연등)2,1909,560,81-6천,-,002,126.91415962357156,37.53391388063045
7225,관악소방서(연등)3,1250,620,1605-40대,-,001,126.95290089885867,37.47455894827079
7231,언남초교앞(연등),6937,650,335답,-,001,127.05958373314515,37.45515817341146
7232,서초더샵1단지앞(연등)1,-,650,산29-1임,-,001,127.0631955831151,37.45442444029328
7234,중화지구대,-,260,352-2천,-,001,127.07198630074991,37.59814125434185
7242,드림요양병원,-,710,40-9대,-,001,127.12204780017821,37.496434842158855
7252,수서6단지607동(연등),7251,680,713-3 도,-,001,127.10381342393703,37.48649737389934
7259,래미안포레301동앞,-,680,77답,-,001,127.11071014438531,37.47341921257758
7265,청계산역,-,650,271-1답,-,001,127.0548260361021,37.44816553614819
7281,남산도서관(연등),1137,170,산1-16임,-,001,126.98205312843956,37.55221355048323
7282,대경상고(연등),2510,200,36-235임,-,001,127.01992822333739,37.55612659522825
7285,동원중교(연등)1,3284,260,256-3 전,-,002,127.10678299244759,37.60462593880953
7289,상계주공5단지,3897,350,720대,-,002,127.0641499980874,37.65210409391029
7294,수유3동우체국(연등),2967,300,142-17도,-,001,127.0301750444375,37.642259479825434
7300,용산역앞(연등),380,170,40-999철,-,001,126.96435811937387,37.527031975604295
7306,응암초교(연등),855,380,397-296 도,-,001,126.9191085109759,37.58864283689309
7307,이조빌라(연등)2,886,440,446-282대,-,002,126.92020750486746,37.564390466166145
7314,팔복기사식당(연등),6960,410,124-380대,-,-,126.9183399462241,37.56884159429924
7315,한양대앞(연등)1,95,200,309-129대,-,001,127.04199886378885,37.55752796252401
7320,홍파복지원(연등),4299,350,1264대,-,001,127.05536740153245,37.67973853527521
7349,금호래미안아파트앞(경보),-,200,617-11구,-,001,127.02380561921083,37.55221788591365
